Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-03-06,42.478967087308305,42.70966327358811,41.70228630889751,41.863773345947266,413670,0.0,0
2017-03-07,42.03294917156564,42.332854487478485,41.73304385565279,42.11753845214844,244698,0.0,0
2017-03-08,42.140606827786016,42.1790557004136,41.548484802246094,41.548484802246094,272917,0.0,0
2017-03-09,41.57156119780038,41.6484589517961,41.04095672146155,41.417762756347656,305254,0.0,0
2017-03-10,41.471589230347135,41.68690527511423,40.85639843568322,41.06402587890625,365231,0.0,0
2017-03-13,41.18706548243814,41.60231744998768,41.04864718210123,41.494659423828125,259602,0.0,0
2017-03-14,41.39469132143584,41.45620893393446,40.68721971020467,41.079402923583984,254753,0.0,0
2017-03-15,41.21782065210238,41.63307553124055,41.12554276789203,41.579246520996094,302295,0.0,0
2017-03-16,42.1482994680154,42.29440636121728,41.433139271230665,41.67152404785156,379120,0.0,0
2017-03-17,41.77918659361197,42.24826756339355,41.594627886277024,42.21751022338867,483782,0.0,0
2017-03-20,41.99450031152589,42.109846930433484,41.64845458788117,41.98680877685547,266748,0.0,0
2017-03-21,41.971433771997994,42.16368108037073,41.09478358171095,41.17168426513672,402738,0.0,0
2017-03-22,40.91023180632113,41.14092801222074,40.27966080791354,41.09478759765625,356841,0.0,0
2017-03-23,41.140926854482615,41.633079528808594,40.88715898171128,41.633079528808594,268413,0.0,0
2017-03-24,41.49466398323508,41.83302116944209,40.96406239594888,41.31010818481445,206853,0.0,0
2017-03-27,40.96405992722038,41.11016683661993,40.425766836254724,41.025577545166016,309902,0.0,0
2017-03-28,41.271648380101304,41.32548032213434,40.748738430181255,41.20244216918945,232165,0.0,0
2017-03-29,41.31010147774332,41.448519770816084,40.84870618968044,41.24858093261719,195776,0.0,0
2017-03-30,41.22550881396075,42.471270415987796,41.22550881396075,42.34823226928711,288588,0.0,0
2017-03-31,42.29441084303298,42.67890548706055,42.07909478108516,42.67890548706055,313172,0.0,0
2017-04-03,42.7019757035223,43.001881066879974,42.49434823655281,42.57893753051758,277113,0.0,0
2017-04-04,42.648140504321866,42.809627532958984,42.279026038810876,42.809627532958984,315472,0.0,0
2017-04-05,42.67890458637316,42.924980918680745,42.44051685606087,42.60969543457031,222634,0.0,0
2017-04-06,42.29441124990654,42.62507688162817,42.048334910038534,42.25596237182617,270420,0.0,0
2017-04-07,41.932986232571004,42.45589919925726,41.83301973413203,42.325172424316406,256782,0.0,0
2017-04-10,42.294412147814526,42.52510835465578,42.1559938370175,42.325172424316406,221810,0.0,0
2017-04-11,42.00218746769013,42.84038577680949,41.97911873139446,42.417442321777344,317211,0.0,0
2017-04-12,42.47896595354514,42.717350735171955,41.9868103868997,42.20212936401367,242987,0.0,0
2017-04-13,42.10984891869577,42.10984891869577,41.47927798515273,41.7791862487793,420609,0.0,0
2017-04-18,42.07139953272631,42.07139953272631,40.70259965949038,40.82563781738281,400460,0.0,0
2017-04-19,40.940992082697456,41.302415063004325,40.75643335790092,41.09478759765625,264751,0.0,0
2017-04-20,41.025576892070774,42.18675234697101,40.441146330314915,42.05602264404297,590006,0.0,0
2017-04-21,42.08678696617023,42.17906486722346,41.49466481194393,41.709983825683594,437437,0.0,0
2017-04-24,41.75611609870344,41.87915426257426,40.74874204871773,41.017887115478516,965661,0.0,0
2017-04-25,41.11016008280414,41.17168062410417,40.748737169779524,40.89484405517578,439430,0.0,0
2017-04-26,40.89484879790987,40.89484879790987,40.49497403346728,40.633392333984375,346321,0.0,0
2017-04-27,40.641077857458036,40.65645799340177,40.064335960142394,40.51803970336914,343053,0.0,0
2017-04-28,40.50265919622281,40.50265919622281,40.00281798320683,40.079715728759766,327413,0.0,0
2017-05-02,40.51804310601751,40.87178039550781,40.2181377635815,40.87178039550781,453210,0.0,0
2017-05-03,41.071719530950396,41.071719530950396,39.76443709812271,40.195072174072266,619260,0.0,0
2017-05-04,40.37193664507365,40.70260226560544,39.87209244655966,40.1873779296875,664220,0.0,0
2017-05-05,40.11816658066046,40.64107948990762,39.69522309233261,40.602630615234375,606677,0.0,0
2017-05-08,40.97828461770238,40.97828461770238,40.131063287839936,40.25894546508789,566580,2.0,0
2017-05-09,40.63460397366908,41.6976240861444,40.37084524677596,41.433868408203125,567582,0.0,0
2017-05-10,41.33795774173821,41.393906008526336,40.9782881345632,41.13814163208008,358795,0.0,0
2017-05-11,41.52977421442964,41.65765638637821,40.96229726696732,41.20207595825195,422577,0.0,0
2017-05-12,41.1621184146811,41.54576497772042,40.92233969390052,41.21007537841797,337933,0.0,0
2017-05-15,41.401896223773214,41.401896223773214,40.98627836072809,41.05821228027344,245212,0.0,0
2017-05-16,41.17010709682923,41.202078403952015,40.70653533935547,40.70653533935547,283451,0.0,0
2017-05-17,40.642595826479706,40.96230282420056,39.4716732920835,39.5915641784668,477021,0.0,0
2017-05-18,39.67948218256081,39.70745631508122,38.75233558466076,39.50364303588867,643689,0.0,0
2017-05-19,39.81135847903518,40.418798045143035,39.49964282057096,39.771392822265625,527919,0.0,0
2017-05-22,41.40189803113356,42.78462516813189,41.28201019262559,42.29707336425781,1010255,0.0,0
2017-05-23,42.56082848164946,43.208233730823906,42.3530210831839,42.84856414794922,548350,0.0,0
2017-05-24,42.88053596876219,43.02440380363551,42.376998546705586,42.63276290893555,467503,0.0,0
2017-05-25,42.584807158303605,42.84057152780469,41.9374049319204,42.12922668457031,257469,0.0,0
2017-05-26,42.440941536713595,42.9844416125371,42.23313411899376,42.88853073120117,351923,0.0,0
2017-05-29,42.88852814098862,43.18425511913621,42.5448442005934,43.12031555175781,173387,0.0,0
2017-05-30,43.02440953680701,43.02440953680701,42.5848116222539,42.80061340332031,256663,0.0,0
2017-05-31,43.0643664135555,43.07235771595881,42.480903771658916,42.63276290893555,281257,0.0,0
