Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-10-17,17.100000381469727,18.799999237060547,17.100000381469727,17.100000381469727,2229206,0,0
2018-10-18,17.399999618530273,18.399999618530273,17.399999618530273,17.899999618530273,307335,0,0
2018-10-19,18.399999618530273,18.5,17.899999618530273,18.0,51301,0,0
2018-10-22,18.0,18.0,17.5,17.600000381469727,233637,0,0
2018-10-23,17.700000762939453,17.700000762939453,17.399999618530273,17.5,186475,0,0
2018-10-24,17.5,17.5,17.399999618530273,17.5,108136,0,0
2018-10-25,17.399999618530273,17.5,17.399999618530273,17.399999618530273,40573,0,0
2018-10-26,17.5,18.0,17.299999237060547,18.0,167639,0,0
2018-10-29,18.0,18.0,17.799999237060547,18.0,53142,0,0
2018-10-30,18.0,18.299999237060547,17.899999618530273,18.200000762939453,38333,0,0
2018-10-31,18.399999618530273,18.399999618530273,18.100000381469727,18.299999237060547,13729,0,0
2018-11-01,18.399999618530273,18.5,18.200000762939453,18.5,96885,0,0
2018-11-02,18.700000762939453,18.799999237060547,18.5,18.700000762939453,34608,0,0
2018-11-05,18.799999237060547,19.0,18.600000381469727,18.700000762939453,50340,0,0
2018-11-06,18.979999542236328,19.360000610351562,18.719999313354492,18.940000534057617,22526,0,0
2018-11-07,19.219999313354492,19.399999618530273,18.719999313354492,19.260000228881836,81786,0,0
2018-11-08,19.260000228881836,19.600000381469727,19.0,19.260000228881836,32130,0,0
2018-11-09,19.600000381469727,20.149999618530273,19.260000228881836,19.34000015258789,57127,0,0
2018-11-12,19.5,19.700000762939453,19.059999465942383,19.059999465942383,80463,0,0
2018-11-13,19.100000381469727,19.3799991607666,18.399999618530273,18.5,108620,0,0
2018-11-14,18.739999771118164,19.0,18.399999618530273,18.559999465942383,19656,0,0
2018-11-15,18.559999465942383,18.860000610351562,18.34000015258789,18.399999618530273,41136,0,0
2018-11-16,18.639999389648438,19.139999389648438,18.5,18.959999084472656,27184,0,0
2018-11-19,19.0,19.899999618530273,19.0,19.6200008392334,7879,0,0
2018-11-20,19.979999542236328,20.0,18.940000534057617,19.399999618530273,21087,0,0
2018-11-21,19.399999618530273,19.459999084472656,18.899999618530273,19.299999237060547,16272,0,0
2018-11-22,19.5,19.5,19.299999237060547,19.360000610351562,9792,0,0
2018-11-23,19.5,20.149999618530273,19.479999542236328,19.559999465942383,15061,0,0
2018-11-26,19.299999237060547,19.899999618530273,19.299999237060547,19.299999237060547,27557,0,0
2018-11-27,19.299999237060547,19.299999237060547,18.899999618530273,19.0,24158,0,0
2018-11-28,19.0,19.15999984741211,19.0,19.079999923706055,49146,0,0
2018-11-29,19.0,19.200000762939453,18.959999084472656,18.959999084472656,28192,0,0
2018-11-30,19.100000381469727,19.100000381469727,18.940000534057617,18.940000534057617,29330,0,0
2018-12-03,19.020000457763672,19.200000762939453,18.600000381469727,18.600000381469727,40726,0,0
2018-12-04,18.600000381469727,18.700000762939453,18.299999237060547,18.299999237060547,56562,0,0
2018-12-05,18.299999237060547,18.5,18.299999237060547,18.299999237060547,43140,0,0
2018-12-06,18.299999237060547,18.399999618530273,18.0,18.0,43936,0,0
2018-12-07,18.100000381469727,18.18000030517578,18.0,18.040000915527344,24041,0,0
2018-12-10,18.040000915527344,18.18000030517578,17.719999313354492,17.719999313354492,64225,0,0
2018-12-11,17.959999084472656,18.700000762939453,17.899999618530273,18.600000381469727,20728,0,0
2018-12-12,18.719999313354492,19.100000381469727,18.700000762939453,18.979999542236328,30473,0,0
2018-12-13,19.100000381469727,19.399999618530273,19.079999923706055,19.100000381469727,13024,0,0
2018-12-14,19.299999237060547,19.299999237060547,18.899999618530273,18.920000076293945,8082,0,0
2018-12-17,18.899999618530273,19.0,18.420000076293945,18.440000534057617,28292,0,0
2018-12-18,18.5,18.5,18.200000762939453,18.299999237060547,14390,0,0
2018-12-19,18.399999618530273,19.059999465942383,18.260000228881836,18.8799991607666,29967,0,0
2018-12-20,18.81999969482422,19.079999923706055,18.700000762939453,18.700000762939453,94938,0,0
2018-12-21,18.68000030517578,18.899999618530273,18.68000030517578,18.760000228881836,5178,0,0
2018-12-24,18.920000076293945,18.940000534057617,18.700000762939453,18.700000762939453,6168,0,0
2018-12-27,18.700000762939453,18.899999618530273,18.399999618530273,18.520000457763672,127005,0,0
2018-12-28,18.559999465942383,18.899999618530273,18.5,18.899999618530273,24518,0,0
2018-12-31,18.899999618530273,19.020000457763672,18.8799991607666,18.940000534057617,5722,0,0
2019-01-02,18.920000076293945,19.100000381469727,18.81999969482422,19.040000915527344,18112,0,0
2019-01-03,19.0,19.100000381469727,18.920000076293945,18.920000076293945,61746,0,0
2019-01-04,18.899999618530273,19.059999465942383,18.84000015258789,18.84000015258789,11944,0,0
2019-01-07,18.920000076293945,19.1200008392334,18.799999237060547,19.059999465942383,53127,0,0
2019-01-08,19.040000915527344,19.760000228881836,18.979999542236328,19.5,135839,0,0
2019-01-09,19.799999237060547,20.0,19.100000381469727,19.459999084472656,37899,0,0
2019-01-10,19.540000915527344,19.780000686645508,19.520000457763672,19.6200008392334,8819,0,0
2019-01-11,19.479999542236328,20.0,19.479999542236328,19.700000762939453,9909,0,0
2019-01-14,19.899999618530273,20.100000381469727,19.8799991607666,19.979999542236328,19975,0,0
2019-01-15,19.899999618530273,20.299999237060547,19.860000610351562,20.149999618530273,11776,0,0
2019-01-16,20.149999618530273,20.5,20.049999237060547,20.100000381469727,27496,0,0
2019-01-17,20.399999618530273,20.5,19.940000534057617,19.940000534057617,17227,0,0
2019-01-18,19.959999084472656,20.100000381469727,19.940000534057617,20.049999237060547,18077,0,0
2019-01-21,20.0,20.5,19.959999084472656,20.450000762939453,20885,0,0
2019-01-22,20.399999618530273,20.5,20.25,20.5,13680,0,0
2019-01-23,20.5,20.5,20.399999618530273,20.5,5927,0,0
2019-01-24,20.399999618530273,20.5,20.350000381469727,20.450000762939453,3365,0,0
2019-01-25,20.450000762939453,20.450000762939453,20.0,20.25,23994,0,0
2019-01-28,20.25,20.399999618530273,20.149999618530273,20.350000381469727,5975,0,0
2019-01-29,20.350000381469727,20.450000762939453,20.299999237060547,20.350000381469727,12784,0,0
2019-01-30,20.399999618530273,20.5,20.299999237060547,20.350000381469727,4993,0,0
2019-01-31,20.450000762939453,20.450000762939453,20.200000762939453,20.200000762939453,12908,0,0
2019-02-01,20.350000381469727,20.350000381469727,20.049999237060547,20.25,19284,0,0
2019-02-04,20.25,20.350000381469727,20.149999618530273,20.299999237060547,26615,0,0
2019-02-05,20.299999237060547,20.299999237060547,20.100000381469727,20.25,17840,0,0
2019-02-06,20.25,20.25,20.100000381469727,20.25,19763,0,0
2019-02-07,20.200000762939453,20.25,19.739999771118164,19.8799991607666,33188,0,0
2019-02-08,19.899999618530273,20.200000762939453,19.81999969482422,20.0,18065,0,0
