Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-03-06,13.801146542102492,13.850969414207908,13.651675074855133,13.771251678466797,4384,0.0,0
2017-03-07,13.77125171675316,13.77125171675316,13.522133554292008,13.741357803344727,3965,0.0,0
2017-03-08,13.731392711823668,13.940652004216432,13.45238063873677,13.850969314575195,8516,0.0,0
2017-03-09,13.8410054753311,13.8410054753311,13.651675139319156,13.721428871154785,1784,0.0,0
2017-03-10,13.65167535255405,13.711464130731276,13.482274923080698,13.55202865600586,3632,0.0,0
2017-03-13,13.561992660443407,13.641710397806115,13.302910489169799,13.55202865600586,6724,0.0,0
2017-03-14,13.651675479290134,13.651675479290134,13.153439140992608,13.452381134033203,8620,0.0,0
2017-03-15,13.402557333905001,13.502204981865347,13.16340411917265,13.432451248168945,4175,0.0,0
2017-03-16,13.452380882769688,13.651675224304201,13.173368804621372,13.6516752243042,7541,0.0,0
2017-03-17,13.641710524449689,13.641710524449689,13.452381134033203,13.452381134033203,497,0.0,0
2017-03-20,13.552028429499565,13.751322769575363,13.452380784306477,13.731392860412598,12432,0.0,0
2017-03-21,13.731393089916759,13.731393089916759,13.45238100914728,13.55202865600586,1899,0.0,0
2017-03-22,13.552028067368589,13.57195702568845,13.113579580607473,13.25308609008789,7578,0.0,0
2017-03-23,13.243121135772787,13.65167475958859,12.625308222891531,13.25308609008789,21718,0.0,0
2017-03-24,13.462345788012504,13.691534042358397,13.462345788012504,13.691534042358398,10605,0.0,0
2017-03-27,13.641710269649879,13.651675224304201,13.552028528692135,13.6516752243042,7888,0.0,0
2017-03-28,13.552028505452801,13.72142893304424,13.552028505452801,13.671605110168457,3321,0.0,0
2017-03-29,13.671605262049923,13.691534221235404,13.55202865600586,13.55202865600586,12153,0.0,0
2017-03-30,13.651675150928467,13.7313928871138,13.571957414743133,13.711463928222656,4051,0.0,0
2017-03-31,13.711464001919744,13.711464001919744,13.552028528692135,13.6516752243042,2131,0.0,0
2017-04-03,13.552028467393326,13.701498985290526,13.53209855817483,13.701498985290527,12804,0.0,0
2017-04-04,13.701499251393834,13.701499251393834,13.492239952087404,13.492239952087402,2458,0.0,0
2017-04-05,13.522133992832998,13.522133992832998,13.392592430114748,13.392592430114746,3545,0.0,0
2017-04-06,13.312874718736511,13.522134020429926,13.312874718736511,13.372663497924805,3093,0.0,0
2017-04-07,13.352733612060547,13.422487346290499,13.253086913648398,13.352733612060547,7476,0.0,0
2017-04-10,13.452380590770472,14.100087424276017,13.442415636332452,13.890828132629395,23271,0.0,0
2017-04-11,13.890828461463444,13.900793416137363,13.57195751438113,13.631746292114258,16451,0.0,0
2017-04-12,13.751323297277116,13.751323297277116,13.31287478197469,13.322839736938477,4786,0.0,0
2017-04-13,13.312873915357823,13.342768778303135,12.675132044156706,13.25308609008789,19271,0.0,0
2017-04-18,13.173368985703908,13.173368985703908,12.675132649863627,12.754850387573242,8892,0.0,0
2017-04-19,12.854497276249404,12.854497276249404,12.56552023516505,12.605379104614258,7075,0.0,0
2017-04-20,12.58544978321092,12.635273606167589,12.137037277221678,12.13703727722168,27666,0.0,0
2017-04-21,12.107142475333964,12.336331681985518,12.067283606826352,12.087213516235352,13227,0.0,0
2017-04-24,12.216755292321457,12.685096767983454,12.216755292321457,12.665167808532715,38115,0.0,0
2017-04-25,12.854497187594026,12.87442709733638,12.575485103373877,12.675132751464844,10799,0.0,0
2017-04-26,12.854497108496112,12.944179801164056,12.565520071182956,12.734920501708984,58616,0.0,0
2017-04-27,12.734920228286123,12.954144477844238,12.705026314808773,12.954144477844238,4855,0.0,0
2017-04-28,12.954144528017679,13.20326269201802,12.864461836927896,12.914285659790039,5397,0.0,0
2017-05-02,12.764815080589372,13.452380791812093,12.764815080589372,12.964109420776367,23116,0.0,0
2017-05-03,13.30291081680977,13.30291081680977,13.05379264383813,13.292945861816406,2624,0.0,0
2017-05-04,13.292944968463763,13.292944968463763,13.073720724894773,13.243121147155762,2158,0.0,0
2017-05-05,13.243121184779278,13.243121184779278,13.113579629134593,13.213227272033691,2616,0.0,0
2017-05-08,13.233156706953686,13.651675301704197,13.163403924598729,13.591887474060059,144153,0.0,0
2017-05-09,13.591887524687214,13.65167535255405,13.362698317036635,13.55202865600586,1383,0.0,0
2017-05-10,13.452380821921608,13.751322808026385,13.452380821921608,13.701498985290527,3514,0.0,0
2017-05-11,13.502204584026586,13.751322746276854,13.492239629462086,13.751322746276855,3326,0.0,0
2017-05-12,13.751322658567272,13.860934307146524,13.721428745374816,13.821075439453125,1361,0.0,0
2017-05-15,13.821075439453125,13.821075439453125,13.821075439453125,13.821075439453125,0,0.0,0
2017-05-16,16.342150631327144,16.82045703404992,16.242502988938057,16.39197540283203,106284,0.0,0
2017-05-17,16.342150676774825,16.45176327376972,16.31225771440945,16.352115631103516,24015,0.0,0
2017-05-18,16.35211558562812,16.43183331941525,16.312257669044904,16.39197540283203,10975,0.0,0
2017-05-19,16.362081378427906,16.541446763795964,16.35211642361626,16.481658935546875,9514,0.0,0
2017-05-22,16.44179929039651,16.48165911006516,16.31225867771503,16.342151641845703,17625,0.0,0
2017-05-23,16.342151516034697,16.44179916381836,16.322221606353803,16.44179916381836,9548,0.0,0
2017-05-24,16.362080510552914,16.491621114991663,16.362080510552914,16.411903381347656,10979,0.0,0
2017-05-25,16.471693061587345,16.49162106947783,16.401938381798246,16.451763153076172,5349,0.0,0
2017-05-26,16.521515932244586,16.581303757157414,16.431833244565002,16.451763153076172,3834,0.0,0
2017-05-29,16.451762982537993,16.59126853942871,16.451762982537993,16.59126853942871,3419,0.0,0
2017-05-30,16.591269434314817,16.720811944661072,16.541446561486733,16.641094207763672,4968,0.0,0
2017-05-31,16.571339649464196,16.631129378052126,16.541446685791016,16.541446685791016,3911,0.0,0
2017-06-01,16.561375629232188,16.631128407895044,16.531480766682105,16.551410675048828,16404,0.0,0
2017-06-02,16.541446662154442,16.680952227418697,16.48165883427273,16.561376571655273,5094,0.0,0
2017-06-05,16.541446685791016,16.67098729648996,16.471693903059215,16.541446685791016,2343,0.0,0
2017-06-06,16.541445743381495,16.62116347633622,16.461728010426768,16.53148078918457,2250,0.0,0
2017-06-07,16.471692890842572,16.59126853942871,16.46172793669028,16.59126853942871,2173,0.0,0
2017-06-08,16.59126953528574,16.611199444786568,16.50158684315278,16.561376571655273,1565,0.0,0
2017-06-09,16.541445691687773,16.61119847022759,16.521515783356204,16.571338653564453,4139,0.0,0
2017-06-12,16.591269481317156,16.641094254907163,16.551411563065926,16.601234436035156,3220,0.0,0
2017-06-13,16.57133858640484,16.631128311157227,16.5613755329001,16.631128311157227,1038,0.0,0
2017-06-14,16.551411516176504,16.641094207763672,16.551411516176504,16.641094207763672,5325,0.0,0
2017-06-15,16.56137557759251,16.641093310190158,16.55141062344022,16.59126853942871,2432,0.0,0
2017-06-16,16.55141060108067,16.740739027856403,16.55141060108067,16.61119842529297,4676,0.0,0
2017-06-19,16.56137560001934,16.651056386270056,16.56137560001934,16.571338653564453,1398,0.0,0
2017-06-20,16.551412269150653,16.920106106341336,16.551412269150653,16.790565490722656,43850,0.0,0
2017-06-21,16.940034866333008,16.98985773804452,16.940034866333008,16.940034866333008,84289,0.0,0
2017-06-22,16.940034866333008,16.949999820799455,16.940034866333008,16.940034866333008,49531,0.0,0
2017-06-23,16.940035807919116,16.959965717959786,16.940035807919116,16.950000762939453,26383,0.0,0
2017-06-26,16.949999820799455,16.959964775265902,16.940034866333008,16.940034866333008,29114,0.0,0
2017-06-27,16.940034866333008,16.949999820799455,16.940034866333008,16.940034866333008,5721,0.0,0
2017-06-28,16.940034866333008,16.949999820799455,16.940034866333008,16.940034866333008,5663,0.0,0
2017-06-29,16.940034866333008,16.949999820799455,16.940034866333008,16.940034866333008,89489,0.0,0
2017-06-30,16.940035807919116,16.950000762939453,16.940035807919116,16.950000762939453,129360,0.0,0
2017-07-03,16.950000762939453,16.959999084472656,16.940000534057617,16.959999084472656,5755,0.06,0
2017-07-04,16.940000534057617,16.989999771118164,16.940000534057617,16.989999771118164,3895,0.0,0
2017-07-05,16.889999389648438,16.940000534057617,16.350000381469727,16.889999389648438,3369,0.0,0
2017-07-06,16.940000534057617,16.950000762939453,16.940000534057617,16.940000534057617,179228,0.0,0
2017-07-07,16.940000534057617,16.950000762939453,16.940000534057617,16.940000534057617,13400,0.0,0
2017-07-10,16.940000534057617,16.950000762939453,16.940000534057617,16.940000534057617,10172,0.0,0
2017-07-11,16.940000534057617,16.950000762939453,16.940000534057617,16.940000534057617,9465,0.0,0
2017-07-12,16.940000534057617,16.950000762939453,16.940000534057617,16.950000762939453,3348,0.0,0
2017-07-13,16.940000534057617,16.950000762939453,16.940000534057617,16.950000762939453,55538,0.0,0
2017-07-14,16.940000534057617,16.950000762939453,16.940000534057617,16.950000762939453,2450,0.0,0
2017-07-17,16.940000534057617,16.950000762939453,16.940000534057617,16.950000762939453,5970,0.0,0
2017-07-18,16.940000534057617,16.950000762939453,16.940000534057617,16.940000534057617,6691,0.0,0
2017-07-19,16.940000534057617,16.950000762939453,16.940000534057617,16.940000534057617,12207,0.0,0
2017-07-20,16.260000228881836,17.0,15.069999694824219,16.829999923706055,11537,0.0,0
2017-07-21,17.0,17.0,16.989999771118164,17.0,80,0.0,0
2017-07-24,17.0,17.389999389648438,16.940000534057617,17.389999389648438,5130,0.0,0
2017-07-25,17.440000534057617,17.799999237060547,17.440000534057617,17.790000915527344,1845,0.0,0
